Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
GO_Biological_Process_2025,Aminoglycoside Antibiotic Metabolic Process (GO:0030647),1/8,0.0393135041520565,0.2103156802734953,0,0,28.705627705627705,92.8967850071638,AKR1C3
GO_Biological_Process_2025,Negative Regulation of Ubiquitin Protein Ligase Activity (GO:1904667),1/8,0.0393135041520565,0.2103156802734953,0,0,28.705627705627705,92.8967850071638,RPL5
GO_Biological_Process_2025,Aromatic Amino Acid Transport (GO:0015801),1/8,0.0393135041520565,0.2103156802734953,0,0,28.705627705627705,92.8967850071638,SLC3A2
GO_Biological_Process_2025,Biogenic Amine Catabolic Process (GO:0042402),1/8,0.0393135041520565,0.2103156802734953,0,0,28.705627705627705,92.8967850071638,DMGDH
GO_Biological_Process_2025,Regulation of Response to Wounding (GO:1903034),1/8,0.0393135041520565,0.2103156802734953,0,0,28.705627705627705,92.8967850071638,TNFRSF12A
GO_Biological_Process_2025,Daunorubicin Metabolic Process (GO:0044597),1/8,0.0393135041520565,0.2103156802734953,0,0,28.705627705627705,92.8967850071638,AKR1C3
GO_Biological_Process_2025,Positive Regulation of Epithelial Cell Proliferation Involved in Wound Healing (GO:0060054),1/8,0.0393135041520565,0.2103156802734953,0,0,28.705627705627705,92.8967850071638,MMP12
GO_Biological_Process_2025,Kynurenine Metabolic Process (GO:0070189),1/8,0.0393135041520565,0.2103156802734953,0,0,28.705627705627705,92.8967850071638,KYAT3
GO_Biological_Process_2025,Proline Transport (GO:0015824),1/8,0.0393135041520565,0.2103156802734953,0,0,28.705627705627705,92.8967850071638,SLC3A2
GO_Biological_Process_2025,Manganese Ion Transport (GO:0006828),1/8,0.0393135041520565,0.2103156802734953,0,0,28.705627705627705,92.8967850071638,SLC30A10
GO_Biological_Process_2025,rRNA Pseudouridine Synthesis (GO:0031118),1/8,0.0393135041520565,0.2103156802734953,0,0,28.705627705627705,92.8967850071638,NHP2
GO_Biological_Process_2025,Cellular Response to Growth Factor Stimulus (GO:0071363),3/150,0.0394642695250037,0.2103156802734953,0,0,4.155901535872081,13.433368165586538,RACK1;CCL2;CD44
GO_Biological_Process_2025,Retinoid Metabolic Process (GO:0001523),2/64,0.0408312655246501,0.2122050515848642,0,0,6.529953917050691,20.88479849248963,AKR1C3;CYP1A1
GO_Biological_Process_2025,Granulocyte Chemotaxis (GO:0071621),2/64,0.0408312655246501,0.2122050515848642,0,0,6.529953917050691,20.88479849248963,LGALS3;CCL2
GO_Biological_Process_2025,Positive Regulation of ERK1 and ERK2 Cascade (GO:0070374),3/153,0.041455697866359,0.2122050515848642,0,0,4.072164948453608,12.962230181254323,GPNMB;SLC30A10;CD44
GO_Biological_Process_2025,Regulation of Extrinsic Apoptotic Signaling Pathway (GO:2001236),2/65,0.0419931324107679,0.2122050515848642,0,0,6.425979915775834,20.37195761072225,LGALS3;TNFRSF12A
GO_Biological_Process_2025,Regulation of Neurogenesis (GO:0050767),2/66,0.0431673525667949,0.2122050515848642,0,0,6.325255102040816,19.87819449312978,MMP12;S100A10
GO_Biological_Process_2025,L-leucine Transport (GO:0015820),1/9,0.0441188457824273,0.2122050515848642,0,0,25.116161616161616,78.3842312444799,SLC3A2
GO_Biological_Process_2025,Regulation of Ketone Biosynthetic Process (GO:0010566),1/9,0.0441188457824273,0.2122050515848642,0,0,25.116161616161616,78.3842312444799,AKR1C3
GO_Biological_Process_2025,Phosphatidylcholine Catabolic Process (GO:0034638),1/9,0.0441188457824273,0.2122050515848642,0,0,25.116161616161616,78.3842312444799,LIPC
GO_Biological_Process_2025,Polyketide Metabolic Process (GO:0030638),1/9,0.0441188457824273,0.2122050515848642,0,0,25.116161616161616,78.3842312444799,AKR1C3
GO_Biological_Process_2025,Doxorubicin Metabolic Process (GO:0044598),1/9,0.0441188457824273,0.2122050515848642,0,0,25.116161616161616,78.3842312444799,AKR1C3
GO_Biological_Process_2025,Positive Regulation of Epidermis Development (GO:0045684),1/9,0.0441188457824273,0.2122050515848642,0,0,25.116161616161616,78.3842312444799,REXO2
GO_Biological_Process_2025,Endothelial Tube Morphogenesis (GO:0061154),1/9,0.0441188457824273,0.2122050515848642,0,0,25.116161616161616,78.3842312444799,RHOB
GO_Biological_Process_2025,Positive Regulation of Lipase Activity (GO:0060193),1/9,0.0441188457824273,0.2122050515848642,0,0,25.116161616161616,78.3842312444799,RHOC
GO_Biological_Process_2025,Zinc Ion Import Into Organelle (GO:0062111),1/9,0.0441188457824273,0.2122050515848642,0,0,25.116161616161616,78.3842312444799,SLC30A10
GO_Biological_Process_2025,Hormone Catabolic Process (GO:0042447),1/9,0.0441188457824273,0.2122050515848642,0,0,25.116161616161616,78.3842312444799,MMP12
GO_Biological_Process_2025,Hormone Transport (GO:0009914),1/9,0.0441188457824273,0.2122050515848642,0,0,25.116161616161616,78.3842312444799,SLC3A2
GO_Biological_Process_2025,Progesterone Metabolic Process (GO:0042448),1/9,0.0441188457824273,0.2122050515848642,0,0,25.116161616161616,78.3842312444799,AKR1C3
GO_Biological_Process_2025,Actin Filament Organization (GO:0007015),3/158,0.0448855915053094,0.2122050515848642,0,0,3.939807116727636,12.227736804285344,MYO5A;RHOC;RHOB
GO_Biological_Process_2025,Phospholipid Metabolic Process (GO:0006644),2/69,0.0467626402187707,0.2122050515848642,0,0,6.041120925982333,18.501963939065423,ANGPTL3;PLPP2
GO_Biological_Process_2025,Negative Regulation of Immune Response (GO:0050777),2/70,0.0479847867745847,0.2122050515848642,0,0,5.951980792316927,18.075399411278084,LGALS3;REXO2
GO_Biological_Process_2025,Positive Regulation of Apoptotic Signaling Pathway (GO:2001235),2/70,0.0479847867745847,0.2122050515848642,0,0,5.951980792316927,18.075399411278084,TNFRSF12A;RACK1
GO_Biological_Process_2025,Fatty Acid Biosynthetic Process (GO:0006633),2/70,0.0479847867745847,0.2122050515848642,0,0,5.951980792316927,18.075399411278084,LIPC;CYP1A1
GO_Biological_Process_2025,RNA Localization to Cajal Body (GO:0090670),1/10,0.0489003911418304,0.2122050515848642,0,0,22.32435465768799,67.37423003045056,NHP2
GO_Biological_Process_2025,S-adenosylmethionine Metabolic Process (GO:0046500),1/10,0.0489003911418304,0.2122050515848642,0,0,22.32435465768799,67.37423003045056,BHMT
GO_Biological_Process_2025,Regulation of Lamellipodium Morphogenesis (GO:2000392),1/10,0.0489003911418304,0.2122050515848642,0,0,22.32435465768799,67.37423003045056,CD44
GO_Biological_Process_2025,Regulation of Mononuclear Cell Migration (GO:0071675),1/10,0.0489003911418304,0.2122050515848642,0,0,22.32435465768799,67.37423003045056,LGALS3
GO_Biological_Process_2025,Branched-Chain Amino Acid Transport (GO:0015803),1/10,0.0489003911418304,0.2122050515848642,0,0,22.32435465768799,67.37423003045056,SLC3A2
GO_Biological_Process_2025,Cell Surface Pattern Recognition Receptor Signaling Pathway (GO:0002752),1/10,0.0489003911418304,0.2122050515848642,0,0,22.32435465768799,67.37423003045056,LBP
GO_Biological_Process_2025,Cellular Response to Prostaglandin Stimulus (GO:0071379),1/10,0.0489003911418304,0.2122050515848642,0,0,22.32435465768799,67.37423003045056,AKR1C3
GO_Biological_Process_2025,Response to Corticosteroid (GO:0031960),1/10,0.0489003911418304,0.2122050515848642,0,0,22.32435465768799,67.37423003045056,AKR1C3
GO_Biological_Process_2025,Erythrose 4-Phosphate/Phosphoenolpyruvate Family Amino Acid Catabolic Process (GO:1902222),1/10,0.0489003911418304,0.2122050515848642,0,0,22.32435465768799,67.37423003045056,GSTZ1
GO_Biological_Process_2025,Thyroid Hormone Generation (GO:0006590),1/10,0.0489003911418304,0.2122050515848642,0,0,22.32435465768799,67.37423003045056,CPQ
GO_Biological_Process_2025,Positive Regulation of Lipid Transport (GO:0032370),1/10,0.0489003911418304,0.2122050515848642,0,0,22.32435465768799,67.37423003045056,GPNMB
GO_Biological_Process_2025,Homologous Recombination (GO:0035825),1/10,0.0489003911418304,0.2122050515848642,0,0,22.32435465768799,67.37423003045056,RBBP8
GO_Biological_Process_2025,Regulation of Golgi to Plasma Membrane Protein Transport (GO:0042996),1/10,0.0489003911418304,0.2122050515848642,0,0,22.32435465768799,67.37423003045056,RACK1
GO_Biological_Process_2025,Regulation of Animal Organ Morphogenesis (GO:2000027),1/10,0.0489003911418304,0.2122050515848642,0,0,22.32435465768799,67.37423003045056,CITED2
GO_Biological_Process_2025,Negative Regulation of Cell Cycle G2/M Phase Transition (GO:1902750),1/10,0.0489003911418304,0.2122050515848642,0,0,22.32435465768799,67.37423003045056,WEE1
GO_Biological_Process_2025,Response to Ionizing Radiation (GO:0010212),2/71,0.0492185490137595,0.2122050515848642,0,0,5.865424430641822,17.663636014354466,GADD45A;RHOB
GO_Biological_Process_2025,Negative Regulation of Apoptotic Signaling Pathway (GO:2001234),2/74,0.0529880944930012,0.2122050515848642,0,0,5.620181405895692,16.510339602462818,LGALS3;MPV17L
GO_Biological_Process_2025,Regulation of Dendritic Cell Differentiation (GO:2001198),1/11,0.0536582567508638,0.2122050515848642,0,0,20.09090909090909,58.76831842188268,LGALS3
GO_Biological_Process_2025,- Reg of Mt Outer Membrane Permeabilization Inv in Apoptotic Sgnlng Pway (GO:1901029),1/11,0.0536582567508638,0.2122050515848642,0,0,20.09090909090909,58.76831842188268,MPV17L
GO_Biological_Process_2025,Negative Regulation of Reactive Oxygen Species Biosynthetic Process (GO:1903427),1/11,0.0536582567508638,0.2122050515848642,0,0,20.09090909090909,58.76831842188268,MPV17L
GO_Biological_Process_2025,Regulation of Mitochondrial Depolarization (GO:0051900),1/11,0.0536582567508638,0.2122050515848642,0,0,20.09090909090909,58.76831842188268,RACK1
GO_Biological_Process_2025,Negative Regulation of Ubiquitin-Protein Transferase Activity (GO:0051444),1/11,0.0536582567508638,0.2122050515848642,0,0,20.09090909090909,58.76831842188268,RPL5
GO_Biological_Process_2025,Arginine Metabolic Process (GO:0006525),1/11,0.0536582567508638,0.2122050515848642,0,0,20.09090909090909,58.76831842188268,OTC
GO_Biological_Process_2025,Regulation of Oxidative Stress-Induced Neuron Intrinsic Apoptotic Signaling Pathway (GO:1903376),1/11,0.0536582567508638,0.2122050515848642,0,0,20.09090909090909,58.76831842188268,PYCR1
GO_Biological_Process_2025,Nodal Signaling Pathway (GO:0038092),1/11,0.0536582567508638,0.2122050515848642,0,0,20.09090909090909,58.76831842188268,CITED2
GO_Biological_Process_2025,Pentose-Phosphate Shunt (GO:0006098),1/11,0.0536582567508638,0.2122050515848642,0,0,20.09090909090909,58.76831842188268,PHGDH
GO_Biological_Process_2025,Carnitine Metabolic Process (GO:0009437),1/11,0.0536582567508638,0.2122050515848642,0,0,20.09090909090909,58.76831842188268,BBOX1
GO_Biological_Process_2025,Cellular Response to UV-B (GO:0071493),1/11,0.0536582567508638,0.2122050515848642,0,0,20.09090909090909,58.76831842188268,MMP12
GO_Biological_Process_2025,Diol Metabolic Process (GO:0034311),1/11,0.0536582567508638,0.2122050515848642,0,0,20.09090909090909,58.76831842188268,PLPP2
GO_Biological_Process_2025,Sphingoid Metabolic Process (GO:0046519),1/11,0.0536582567508638,0.2122050515848642,0,0,20.09090909090909,58.76831842188268,PLPP2
GO_Biological_Process_2025,Endoplasmic Reticulum Membrane Organization (GO:0090158),1/11,0.0536582567508638,0.2122050515848642,0,0,20.09090909090909,58.76831842188268,REEP5
GO_Biological_Process_2025,Positive Regulation of Toll-Like Receptor 4 Signaling Pathway (GO:0034145),1/11,0.0536582567508638,0.2122050515848642,0,0,20.09090909090909,58.76831842188268,LBP
GO_Biological_Process_2025,Primary Alcohol Catabolic Process (GO:0034310),1/11,0.0536582567508638,0.2122050515848642,0,0,20.09090909090909,58.76831842188268,AKR1C3
GO_Biological_Process_2025,Macrophage Activation Involved in Immune Response (GO:0002281),1/11,0.0536582567508638,0.2122050515848642,0,0,20.09090909090909,58.76831842188268,LBP
GO_Biological_Process_2025,Negative Regulation of Alpha-Beta T Cell Activation (GO:0046636),1/11,0.0536582567508638,0.2122050515848642,0,0,20.09090909090909,58.76831842188268,LGALS3
GO_Biological_Process_2025,Regulation of Stress Fiber Assembly (GO:0051492),2/75,0.0542668897312265,0.2126462341624549,0,0,5.542913055633212,16.15116734069409,RHOC;S100A10
GO_Biological_Process_2025,Positive Regulation of Secretion by Cell (GO:1903532),2/75,0.0542668897312265,0.2126462341624549,0,0,5.542913055633212,16.15116734069409,GPNMB;S100A10
GO_Biological_Process_2025,Positive Regulation of Protein Localization to Membrane (GO:1905477),2/76,0.0555565913641185,0.2126462341624549,0,0,5.467733039161611,15.803679213614178,LGALS3;STAC3
GO_Biological_Process_2025,Cellular Response to UV (GO:0034644),2/77,0.0568570608364096,0.2126462341624549,0,0,5.394557823129252,15.467356382357153,MMP12;TIMP1
GO_Biological_Process_2025,- Reg of Intrinsic Apoptotic Sgnlng Pway in Resp to DNA Damage by P53 Cls Mediator (GO:1902166),1/12,0.0583925585800791,0.2126462341624549,0,0,18.26354453627181,51.878818604154176,CD44
GO_Biological_Process_2025,Negative Regulation of Mitochondrial Membrane Permeability (GO:0035795),1/12,0.0583925585800791,0.2126462341624549,0,0,18.26354453627181,51.878818604154176,MPV17L
GO_Biological_Process_2025,NADPH Regeneration (GO:0006740),1/12,0.0583925585800791,0.2126462341624549,0,0,18.26354453627181,51.878818604154176,PHGDH
GO_Biological_Process_2025,Regulation of Lamellipodium Organization (GO:1902743),1/12,0.0583925585800791,0.2126462341624549,0,0,18.26354453627181,51.878818604154176,CD44
GO_Biological_Process_2025,Cellular Response to Angiotensin (GO:1904385),1/12,0.0583925585800791,0.2126462341624549,0,0,18.26354453627181,51.878818604154176,SLC30A10
GO_Biological_Process_2025,Phospholipid Homeostasis (GO:0055091),1/12,0.0583925585800791,0.2126462341624549,0,0,18.26354453627181,51.878818604154176,ANGPTL3
GO_Biological_Process_2025,Vitamin D Metabolic Process (GO:0042359),1/12,0.0583925585800791,0.2126462341624549,0,0,18.26354453627181,51.878818604154176,CYP1A1
GO_Biological_Process_2025,Glutamine Metabolic Process (GO:0006541),1/12,0.0583925585800791,0.2126462341624549,0,0,18.26354453627181,51.878818604154176,GLS2
GO_Biological_Process_2025,"Wound Healing, Spreading of Epidermal Cells (GO:0035313)",1/12,0.0583925585800791,0.2126462341624549,0,0,18.26354453627181,51.878818604154176,MMP12
GO_Biological_Process_2025,Intracellular Copper Ion Homeostasis (GO:0006878),1/12,0.0583925585800791,0.2126462341624549,0,0,18.26354453627181,51.878818604154176,SLC30A10
GO_Biological_Process_2025,Low-Density Lipoprotein Particle Remodeling (GO:0034374),1/12,0.0583925585800791,0.2126462341624549,0,0,18.26354453627181,51.878818604154176,LIPC
GO_Biological_Process_2025,Regulation of T Cell Apoptotic Process (GO:0070232),1/12,0.0583925585800791,0.2126462341624549,0,0,18.26354453627181,51.878818604154176,LGALS3
GO_Biological_Process_2025,Regulation of T Cell Differentiation in Thymus (GO:0033081),1/12,0.0583925585800791,0.2126462341624549,0,0,18.26354453627181,51.878818604154176,VNN1
GO_Biological_Process_2025,Muscle Tissue Development (GO:0060537),1/12,0.0583925585800791,0.2126462341624549,0,0,18.26354453627181,51.878818604154176,CSRP2
GO_Biological_Process_2025,Regulation of Adenylate Cyclase-Activating G Protein-Coupled Receptor Signaling Pathway (GO:0106070),1/12,0.0583925585800791,0.2126462341624549,0,0,18.26354453627181,51.878818604154176,RACK1
GO_Biological_Process_2025,Negative Regulation of Neuron Apoptotic Process (GO:0043524),2/81,0.0621638842786596,0.219730606250176,0,0,5.120382330147248,14.224325268693594,CCL2;PYCR1
GO_Biological_Process_2025,Regulation of Gastrulation (GO:0010470),1/13,0.0631034120924418,0.219730606250176,0,0,16.74074074074074,46.254339159717055,RACK1
GO_Biological_Process_2025,L-amino Acid Catabolic Process (GO:0170035),1/13,0.0631034120924418,0.219730606250176,0,0,16.74074074074074,46.254339159717055,UROC1
GO_Biological_Process_2025,Reg of Intrinsic Apoptotic Sgnlng Pway in Resp to DNA Damage by P53 Cls Mediator (GO:1902165),1/13,0.0631034120924418,0.219730606250176,0,0,16.74074074074074,46.254339159717055,CD44
GO_Biological_Process_2025,Regulation of Peroxisome Proliferator Activated Receptor Signaling Pathway (GO:0035358),1/13,0.0631034120924418,0.219730606250176,0,0,16.74074074074074,46.254339159717055,CITED2
GO_Biological_Process_2025,Regulation of Protein Autophosphorylation (GO:0031952),1/13,0.0631034120924418,0.219730606250176,0,0,16.74074074074074,46.254339159717055,GPNMB
GO_Biological_Process_2025,Non-Proteinogenic Amino Acid Catabolic Process (GO:0170044),1/13,0.0631034120924418,0.219730606250176,0,0,16.74074074074074,46.254339159717055,OTC
GO_Biological_Process_2025,Positive Regulation of Heterotypic Cell-Cell Adhesion (GO:0034116),1/13,0.0631034120924418,0.219730606250176,0,0,16.74074074074074,46.254339159717055,CD44
GO_Biological_Process_2025,Tertiary Alcohol Metabolic Process (GO:1902644),1/13,0.0631034120924418,0.219730606250176,0,0,16.74074074074074,46.254339159717055,AKR1C3
GO_Biological_Process_2025,Hyaluronan Metabolic Process (GO:0030212),1/13,0.0631034120924418,0.219730606250176,0,0,16.74074074074074,46.254339159717055,CD44
GO_Biological_Process_2025,Pseudouridine Synthesis (GO:0001522),1/13,0.0631034120924418,0.219730606250176,0,0,16.74074074074074,46.254339159717055,NHP2
GO_Biological_Process_2025,Negative Regulation of Protein Phosphorylation (GO:0001933),2/83,0.0648783802345316,0.2227416342677054,0,0,4.99344923154447,13.658286245847664,RACK1;REXO2
GO_Biological_Process_2025,Organophosphate Metabolic Process (GO:0019637),2/83,0.0648783802345316,0.2227416342677054,0,0,4.99344923154447,13.658286245847664,ANGPTL3;PLPP2
GO_Biological_Process_2025,Negative Regulation of Cell Migration (GO:0030336),3/184,0.0648871479800279,0.2227416342677054,0,0,3.369425300449963,9.215734354840295,CITED2;TIMP1;RHOB
GO_Biological_Process_2025,Cytoskeleton-Dependent Cytokinesis (GO:0061640),2/84,0.0662504359060044,0.2227416342677054,0,0,4.9323046291687405,13.387819731164344,RHOC;RHOB
GO_Biological_Process_2025,Regulation of Cell Division (GO:0051302),2/85,0.067632189652766,0.2227416342677054,0,0,4.87263339070568,13.12527238363094,RACK1;REXO2
GO_Biological_Process_2025,Acute-Phase Response (GO:0006953),1/14,0.0677909321684321,0.2227416342677054,0,0,15.452214452214452,41.58695944336839,LBP
GO_Biological_Process_2025,Negative Regulation of Transcription Elongation by RNA Polymerase II (GO:0034244),1/14,0.0677909321684321,0.2227416342677054,0,0,15.452214452214452,41.58695944336839,HEXIM1
GO_Biological_Process_2025,Regulation of Trophoblast Cell Migration (GO:1901163),1/14,0.0677909321684321,0.2227416342677054,0,0,15.452214452214452,41.58695944336839,TIMP1
GO_Biological_Process_2025,Regulation of Voltage-Gated Calcium Channel Activity (GO:1901385),1/14,0.0677909321684321,0.2227416342677054,0,0,15.452214452214452,41.58695944336839,STAC3
GO_Biological_Process_2025,Polyol Biosynthetic Process (GO:0046173),1/14,0.0677909321684321,0.2227416342677054,0,0,15.452214452214452,41.58695944336839,ISYNA1
GO_Biological_Process_2025,Positive Regulation of Macrophage Chemotaxis (GO:0010759),1/14,0.0677909321684321,0.2227416342677054,0,0,15.452214452214452,41.58695944336839,CCL2
GO_Biological_Process_2025,Ubiquinone Biosynthetic Process (GO:0006744),1/14,0.0677909321684321,0.2227416342677054,0,0,15.452214452214452,41.58695944336839,COQ8A
GO_Biological_Process_2025,Glutamine Family Amino Acid Catabolic Process (GO:0009065),1/14,0.0677909321684321,0.2227416342677054,0,0,15.452214452214452,41.58695944336839,GLS2
GO_Biological_Process_2025,Icosanoid Transport (GO:0071715),1/14,0.0677909321684321,0.2227416342677054,0,0,15.452214452214452,41.58695944336839,ABCC3
GO_Biological_Process_2025,Quinone Biosynthetic Process (GO:1901663),1/14,0.0677909321684321,0.2227416342677054,0,0,15.452214452214452,41.58695944336839,COQ8A
GO_Biological_Process_2025,Regulation of Establishment of Cell Polarity (GO:2000114),1/15,0.0724552331756038,0.2261150298165617,0,0,14.347763347763347,37.6598138369901,RACK1
GO_Biological_Process_2025,Negative Regulation of Immune Effector Process (GO:0002698),1/15,0.0724552331756038,0.2261150298165617,0,0,14.347763347763347,37.6598138369901,LGALS3
GO_Biological_Process_2025,Regulation of Hormone Secretion (GO:0046883),1/15,0.0724552331756038,0.2261150298165617,0,0,14.347763347763347,37.6598138369901,GPNMB
GO_Biological_Process_2025,Negative Regulation of Phagocytosis (GO:0050765),1/15,0.0724552331756038,0.2261150298165617,0,0,14.347763347763347,37.6598138369901,RACK1
GO_Biological_Process_2025,Amyloid-Beta Metabolic Process (GO:0050435),1/15,0.0724552331756038,0.2261150298165617,0,0,14.347763347763347,37.6598138369901,MMP12
GO_Biological_Process_2025,Pigment Granule Transport (GO:0051904),1/15,0.0724552331756038,0.2261150298165617,0,0,14.347763347763347,37.6598138369901,MYO5A
GO_Biological_Process_2025,Retinal Metabolic Process (GO:0042574),1/15,0.0724552331756038,0.2261150298165617,0,0,14.347763347763347,37.6598138369901,AKR1C3
GO_Biological_Process_2025,Copper Ion Homeostasis (GO:0055070),1/15,0.0724552331756038,0.2261150298165617,0,0,14.347763347763347,37.6598138369901,SLC30A10
GO_Biological_Process_2025,Glycoside Metabolic Process (GO:0016137),1/15,0.0724552331756038,0.2261150298165617,0,0,14.347763347763347,37.6598138369901,AKR1C3
GO_Biological_Process_2025,Melanosome Transport (GO:0032402),1/15,0.0724552331756038,0.2261150298165617,0,0,14.347763347763347,37.6598138369901,MYO5A
GO_Biological_Process_2025,Proteinogenic Amino Acid Catabolic Process (GO:0170040),1/15,0.0724552331756038,0.2261150298165617,0,0,14.347763347763347,37.6598138369901,UROC1
GO_Biological_Process_2025,Regulation of Golgi Organization (GO:1903358),1/15,0.0724552331756038,0.2261150298165617,0,0,14.347763347763347,37.6598138369901,MYO5A
GO_Biological_Process_2025,Establishment of Protein Localization to Organelle (GO:0072594),2/90,0.0746819496854827,0.2261150298165617,0,0,4.594619666048238,11.920818158765336,MMP12;NEURL3
GO_Biological_Process_2025,Regulation of Cell Cycle (GO:0051726),4/318,0.0754071395676978,0.2261150298165617,0,0,2.598991507430998,6.71801182461854,GADD45A;CITED2;RACK1;RHOB
GO_Biological_Process_2025,C21-steroid Hormone Metabolic Process (GO:0008207),1/16,0.0770964289305897,0.2261150298165617,0,0,13.390572390572393,34.31599732708391,AKR1C3
GO_Biological_Process_2025,DNA Double-Strand Break Processing (GO:0000729),1/16,0.0770964289305897,0.2261150298165617,0,0,13.390572390572393,34.31599732708391,RBBP8
GO_Biological_Process_2025,Regulation of Establishment or Maintenance of Cell Polarity (GO:0032878),1/16,0.0770964289305897,0.2261150298165617,0,0,13.390572390572393,34.31599732708391,RACK1
GO_Biological_Process_2025,Negative Regulation of Intrinsic Apoptotic Signaling Pathway by P53 Class Mediator (GO:1902254),1/16,0.0770964289305897,0.2261150298165617,0,0,13.390572390572393,34.31599732708391,CD44
GO_Biological_Process_2025,Negative Regulation of Natural Killer Cell Mediated Immunity (GO:0002716),1/16,0.0770964289305897,0.2261150298165617,0,0,13.390572390572393,34.31599732708391,PVR
GO_Biological_Process_2025,T Cell Homeostasis (GO:0043029),1/16,0.0770964289305897,0.2261150298165617,0,0,13.390572390572393,34.31599732708391,LGALS3
GO_Biological_Process_2025,Regulation of Plasminogen Activation (GO:0010755),1/16,0.0770964289305897,0.2261150298165617,0,0,13.390572390572393,34.31599732708391,S100A10
GO_Biological_Process_2025,Peptide Catabolic Process (GO:0043171),1/16,0.0770964289305897,0.2261150298165617,0,0,13.390572390572393,34.31599732708391,CPQ
GO_Biological_Process_2025,Response to UV-B (GO:0010224),1/16,0.0770964289305897,0.2261150298165617,0,0,13.390572390572393,34.31599732708391,MMP12
GO_Biological_Process_2025,Reverse Cholesterol Transport (GO:0043691),1/16,0.0770964289305897,0.2261150298165617,0,0,13.390572390572393,34.31599732708391,LIPC
GO_Biological_Process_2025,Embryonic Heart Tube Development (GO:0035050),1/16,0.0770964289305897,0.2261150298165617,0,0,13.390572390572393,34.31599732708391,CITED2
GO_Biological_Process_2025,Establishment of Melanosome Localization (GO:0032401),1/16,0.0770964289305897,0.2261150298165617,0,0,13.390572390572393,34.31599732708391,MYO5A
GO_Biological_Process_2025,Thyroid Hormone Metabolic Process (GO:0042403),1/16,0.0770964289305897,0.2261150298165617,0,0,13.390572390572393,34.31599732708391,CPQ
GO_Biological_Process_2025,Triglyceride Catabolic Process (GO:0019433),1/16,0.0770964289305897,0.2261150298165617,0,0,13.390572390572393,34.31599732708391,LIPC
GO_Biological_Process_2025,Ubiquinone Metabolic Process (GO:0006743),1/16,0.0770964289305897,0.2261150298165617,0,0,13.390572390572393,34.31599732708391,COQ8A
GO_Biological_Process_2025,Lipopolysaccharide-Mediated Signaling Pathway (GO:0031663),1/16,0.0770964289305897,0.2261150298165617,0,0,13.390572390572393,34.31599732708391,LBP
GO_Biological_Process_2025,Membrane Raft Organization (GO:0031579),1/16,0.0770964289305897,0.2261150298165617,0,0,13.390572390572393,34.31599732708391,S100A10
GO_Biological_Process_2025,Mitochondrial Ribosome Assembly (GO:0061668),1/16,0.0770964289305897,0.2261150298165617,0,0,13.390572390572393,34.31599732708391,MPV17L
GO_Biological_Process_2025,Positive Regulation of Cell Adhesion (GO:0045785),2/92,0.0775653030615549,0.2267293474106989,0,0,4.492063492063492,11.484567093173029,CITED2;REXO2
GO_Biological_Process_2025,Cellular Response to Peptide Hormone Stimulus (GO:0071375),2/94,0.0804834345723507,0.2289057338299347,0,0,4.39396628216504,11.071493966406615,MYO5A;SLC30A10
GO_Biological_Process_2025,Positive Regulation of Phosphorylation (GO:0042327),2/94,0.0804834345723507,0.2289057338299347,0,0,4.39396628216504,11.071493966406615,GPNMB;RACK1
GO_Biological_Process_2025,Negative Regulation of Macromolecule Biosynthetic Process (GO:0010558),3/202,0.0807477880229416,0.2289057338299347,0,0,3.061855670103093,7.704929267188818,CITED2;RACK1;ANXA7
GO_Biological_Process_2025,Carbohydrate Derivative Transport (GO:1901264),1/17,0.0817146326715556,0.2289057338299347,0,0,12.553030303030305,31.43934295429433,LBP
GO_Biological_Process_2025,Organophosphate Catabolic Process (GO:0046434),1/17,0.0817146326715556,0.2289057338299347,0,0,12.553030303030305,31.43934295429433,ANGPTL3
GO_Biological_Process_2025,Regulation of Ubiquitin Protein Ligase Activity (GO:1904666),1/17,0.0817146326715556,0.2289057338299347,0,0,12.553030303030305,31.43934295429433,RPL5
GO_Biological_Process_2025,Release of Cytochrome C From Mitochondria (GO:0001836),1/17,0.0817146326715556,0.2289057338299347,0,0,12.553030303030305,31.43934295429433,REXO2
GO_Biological_Process_2025,Ribosomal Large Subunit Assembly (GO:0000027),1/17,0.0817146326715556,0.2289057338299347,0,0,12.553030303030305,31.43934295429433,RPL5
GO_Biological_Process_2025,Positive Regulation of Leukocyte Proliferation (GO:0070665),1/17,0.0817146326715556,0.2289057338299347,0,0,12.553030303030305,31.43934295429433,GPNMB
GO_Biological_Process_2025,Positive Regulation of Macrophage Activation (GO:0043032),1/17,0.0817146326715556,0.2289057338299347,0,0,12.553030303030305,31.43934295429433,LBP
GO_Biological_Process_2025,Glucose 6-Phosphate Metabolic Process (GO:0051156),1/17,0.0817146326715556,0.2289057338299347,0,0,12.553030303030305,31.43934295429433,PHGDH
GO_Biological_Process_2025,Membrane Lipid Catabolic Process (GO:0046466),1/17,0.0817146326715556,0.2289057338299347,0,0,12.553030303030305,31.43934295429433,PLPP2
GO_Biological_Process_2025,Myeloid Cell Activation Involved in Immune Response (GO:0002275),1/17,0.0817146326715556,0.2289057338299347,0,0,12.553030303030305,31.43934295429433,LBP
